transaction_id,montant_eur,heure,anciennete_client_j,nb_articles,distance_domicile_km
TXS2-01742,51.96,16.92,687,3,2.11
TXS2-01743,80.16,15.93,88,7,5.22
TXS2-01744,49.62,22.5,219,3,25.77
TXS2-01745,88.43,13.99,507,3,8.24
TXS2-01746,44.73,13.52,402,2,1.34
TXS2-01747,75.88,19.73,138,4,29.12
TXS2-01748,61.44,13.65,279,3,10.48
TXS2-01749,12.72,22.15,678,3,17.92
TXS2-01750,66.5,13.99,261,3,14.31
TXS2-01751,21.83,19.26,1033,3,6.08
TXS2-01752,37.55,15.59,131,2,25.54
TXS2-01753,155.84,16.32,477,7,1.27
TXS2-01754,35.28,18.34,302,2,9.19
TXS2-01755,43.15,11.9,476,2,6.64
TXS2-01756,88.68,9.67,159,3,19.77
TXS2-01757,106.45,13.52,161,3,10.43
TXS2-01758,68.27,22.68,107,5,5.08
TXS2-01759,106.13,16.89,312,4,26.39
TXS2-01760,49.8,14.65,22,5,197.23
TXS2-01761,55.35,13.34,119,1,1.93
TXS2-01762,67.42,12.98,18,5,1.62
TXS2-01763,241.74,13.34,149,4,8.2
TXS2-01764,38.04,20.44,61,6,13.62
TXS2-01765,51.59,7.38,98,4,12.84
TXS2-01766,50.51,15.06,162,3,2.18
TXS2-01767,119.7,17.4,194,5,0.61
TXS2-01768,57.77,21.0,452,2,2.37
TXS2-01769,44.55,10.98,843,4,9.38
TXS2-01770,26.95,21.36,242,6,2.79
TXS2-01771,82.74,15.76,59,5,4.43
TXS2-01772,94.26,18.66,394,2,5.09
TXS2-01773,93.16,15.61,593,4,0.7
TXS2-01774,40.06,17.59,318,7,11.76
TXS2-01775,93.32,14.3,453,5,34.54
TXS2-01776,30.49,22.94,427,5,2.42
TXS2-01777,51.48,11.72,99,2,28.76
TXS2-01778,71.96,10.49,299,2,11.76
TXS2-01779,254.96,22.49,8,3,23.66
TXS2-01780,46.38,13.11,226,5,2.35
TXS2-01781,134.36,15.65,16,7,3.84
TXS2-01782,47.53,12.45,18,2,9.79
TXS2-01783,51.08,10.53,534,2,1.09
TXS2-01784,67.53,6.73,369,3,7.62
TXS2-01785,84.39,21.53,116,3,3.61
TXS2-01786,56.62,11.33,209,8,4.91
TXS2-01787,33.37,13.83,232,6,11.76
TXS2-01788,86.63,11.4,442,6,2.1
TXS2-01789,143.17,20.55,349,3,9.14
TXS2-01790,40.23,23.07,21,2,7.73
TXS2-01791,41.27,20.6,839,3,4.46
TXS2-01792,89.07,23.42,86,8,3.23
TXS2-01793,54.76,20.8,443,1,1.89
TXS2-01794,74.99,23.97,327,3,21.11
TXS2-01795,70.58,22.38,240,4,22.02
TXS2-01796,18.87,18.48,384,3,5.14
TXS2-01797,52.7,20.53,121,5,9.28
TXS2-01798,11.43,17.17,240,5,12.35
TXS2-01799,129.98,20.81,274,2,7.51
TXS2-01800,48.78,12.64,113,5,109.34
TXS2-01801,36.95,17.05,295,1,1.99
TXS2-01802,28.82,22.54,190,1,8.39
TXS2-01803,140.74,0.68,338,5,11.82
TXS2-01804,65.15,21.52,184,2,39.61
TXS2-01805,42.76,20.88,120,5,1.83
TXS2-01806,42.17,15.76,126,2,5.11
TXS2-01807,12.75,16.61,224,2,0.51
TXS2-01808,59.63,21.25,204,4,10.03
TXS2-01809,87.94,5.44,205,1,26.44
TXS2-01810,50.73,17.6,457,4,12.58
TXS2-01811,86.88,15.95,72,4,3.18
TXS2-01812,135.03,23.24,904,2,1.91
TXS2-01813,209.11,22.73,257,3,0.17
TXS2-01814,85.68,10.59,513,2,4.29
TXS2-01815,97.62,16.26,153,3,2.6
TXS2-01816,110.29,21.8,140,3,2.19
TXS2-01817,79.3,16.94,558,5,1.85
TXS2-01818,146.54,13.75,76,6,0.68
TXS2-01819,167.97,21.23,534,5,8.99
TXS2-01820,149.17,19.89,59,3,6.25
TXS2-01821,231.34,9.18,738,3,42.88
TXS2-01822,115.09,12.18,21,1,4.04
TXS2-01823,40.69,16.08,237,5,4.58
TXS2-01824,124.93,9.14,245,1,10.81
TXS2-01825,15.9,12.42,184,5,1.56
TXS2-01826,142.49,13.59,65,2,5.03
TXS2-01827,9.42,12.2,163,4,4.17
TXS2-01828,57.81,19.36,292,2,3.96
TXS2-01829,90.23,12.52,329,8,16.3
TXS2-01830,43.62,21.02,108,2,4.54
TXS2-01831,78.8,20.54,253,3,4.38
TXS2-01832,128.57,13.06,250,2,22.55
TXS2-01833,38.91,14.82,162,4,20.5
TXS2-01834,87.41,4.26,60,2,3.18
TXS2-01835,21.77,21.2,198,2,2.46
TXS2-01836,38.02,22.44,434,5,35.95
TXS2-01837,14.16,12.52,120,5,21.97
TXS2-01838,62.13,18.03,153,5,6.59
TXS2-01839,86.94,17.34,402,4,17.42
TXS2-01840,58.92,23.2,162,4,1.87
TXS2-01841,20.32,14.19,243,3,1.14
TXS2-01842,19.79,15.74,7,5,3.78
TXS2-01843,231.08,20.34,40,5,4.14
TXS2-01844,46.28,13.97,241,5,4.54
TXS2-01845,33.19,11.47,395,4,1.59
TXS2-01846,48.27,22.76,82,6,4.4
TXS2-01847,42.4,20.22,80,4,9.4
TXS2-01848,127.94,17.13,690,4,8.68
TXS2-01849,131.83,20.24,90,6,36.34
TXS2-01850,96.72,8.32,186,8,24.07
TXS2-01851,30.21,11.1,93,2,5.81
TXS2-01852,218.5,10.21,82,3,3.81
TXS2-01853,81.49,23.01,60,2,0.52
TXS2-01854,37.16,18.06,60,4,6.04
TXS2-01855,193.07,20.17,23,3,8.78
TXS2-01856,93.97,12.57,195,6,7.05
TXS2-01857,11.08,18.75,109,3,4.05
TXS2-01858,48.88,20.18,506,3,3.29
TXS2-01859,32.09,12.53,13,5,14.85
TXS2-01860,42.49,20.62,592,2,10.05
TXS2-01861,58.18,20.77,124,5,5.48
TXS2-01862,48.39,21.94,172,5,11.42
TXS2-01863,76.25,16.64,149,6,74.23
TXS2-01864,13.62,9.64,290,4,3.11
TXS2-01865,53.3,18.2,709,4,9.85
TXS2-01866,114.01,19.11,151,4,16.81
TXS2-01867,113.92,14.56,19,4,9.8
TXS2-01868,154.5,22.03,162,4,1.82
TXS2-01869,296.86,21.63,253,5,10.89
TXS2-01870,32.28,9.52,809,1,27.91
TXS2-01871,30.73,12.45,355,2,13.07
TXS2-01872,74.98,12.59,60,7,3.63
TXS2-01873,50.94,23.45,463,3,11.91
TXS2-01874,37.53,0.84,183,3,2.74
TXS2-01875,57.36,18.35,101,5,2.97
TXS2-01876,25.66,17.91,132,1,1.5
TXS2-01877,41.77,21.06,304,3,4.09
TXS2-01878,53.93,9.98,57,3,13.06
TXS2-01879,552.22,18.64,118,3,34.11
TXS2-01880,42.14,21.0,227,2,12.93
TXS2-01881,109.39,19.82,192,2,7.22
TXS2-01882,21.34,18.08,2,4,1.23
TXS2-01883,51.21,20.95,160,4,1.46
TXS2-01884,69.21,19.3,315,4,20.13
TXS2-01885,9.6,20.29,89,4,5.62
TXS2-01886,71.79,21.83,149,2,36.78
TXS2-01887,75.26,21.31,16,4,20.7
TXS2-01888,17.58,9.56,194,3,17.27
TXS2-01889,25.09,22.4,226,2,10.48
TXS2-01890,77.1,16.53,175,3,9.08
TXS2-01891,108.58,8.45,226,8,3.22
TXS2-01892,71.21,14.7,140,4,20.06
TXS2-01893,33.41,18.05,14,4,11.55
TXS2-01894,36.02,21.67,309,3,15.84
TXS2-01895,162.29,18.17,97,6,1.3
TXS2-01896,21.49,16.65,318,5,5.05
TXS2-01897,139.01,21.61,382,3,5.04
TXS2-01898,67.57,11.55,137,3,3.41
TXS2-01899,180.57,10.38,495,5,2.86
TXS2-01900,78.21,13.75,198,1,2.28
TXS2-01901,9.98,18.98,290,3,8.55
TXS2-01902,166.93,22.94,296,1,28.45
TXS2-01903,54.71,20.55,76,3,8.25
TXS2-01904,195.72,16.36,106,5,7.0
TXS2-01905,55.35,16.9,237,3,4.47
TXS2-01906,45.19,14.22,95,6,4.13
TXS2-01907,51.08,23.82,829,5,29.19
TXS2-01908,81.85,12.7,38,4,10.8
TXS2-01909,69.19,21.28,49,3,4.23
TXS2-01910,69.28,21.71,687,9,30.61
TXS2-01911,21.12,22.98,144,2,3.15
TXS2-01912,23.64,13.69,257,4,10.47
TXS2-01913,41.28,14.73,60,1,3.3
TXS2-01914,24.06,21.97,82,4,14.37
TXS2-01915,146.02,9.18,99,3,1.51
TXS2-01916,163.69,18.93,29,6,4.93
TXS2-01917,116.43,15.36,13,3,11.78
TXS2-01918,43.47,10.68,180,2,17.04
TXS2-01919,60.71,11.92,824,4,0.49
TXS2-01920,102.37,13.71,77,5,7.78
TXS2-01921,71.71,22.63,234,4,21.39
TXS2-01922,91.05,19.91,255,3,34.47
TXS2-01923,20.48,14.4,240,3,15.69
TXS2-01924,16.47,22.37,301,2,5.0
TXS2-01925,81.88,10.83,299,4,0.8
TXS2-01926,61.81,8.48,68,5,35.87
TXS2-01927,23.0,13.05,383,3,2.11
TXS2-01928,68.64,17.62,1211,6,2.47
TXS2-01929,35.91,16.52,280,2,7.91
TXS2-01930,28.59,17.18,289,3,45.54
TXS2-01931,10.62,0.84,173,2,16.61
TXS2-01932,93.62,22.57,8,5,43.07
TXS2-01933,171.22,16.05,155,1,12.73
TXS2-01934,189.26,15.42,137,5,21.96
TXS2-01935,93.54,12.04,151,1,4.91
TXS2-01936,31.16,19.83,710,3,22.96
TXS2-01937,27.02,22.4,78,3,12.21
TXS2-01938,78.31,12.31,316,3,4.5
TXS2-01939,21.92,13.46,348,5,7.94
TXS2-01940,176.43,10.06,17,3,11.15
TXS2-01941,166.91,16.56,149,2,5.22
TXS2-01942,32.23,0.35,103,4,22.79
TXS2-01943,59.38,11.94,225,2,26.07
TXS2-01944,19.15,14.65,87,7,5.59
TXS2-01945,346.2,14.18,93,4,0.66
TXS2-01946,77.11,16.7,64,3,3.7
TXS2-01947,34.67,15.12,67,2,127.03
TXS2-01948,75.69,9.2,562,4,11.83
TXS2-01949,158.19,12.27,155,4,24.17
TXS2-01950,29.61,16.18,51,6,3.06
TXS2-01951,89.23,17.01,279,7,47.73
TXS2-01952,209.04,15.09,1178,4,3.78
TXS2-01953,29.53,22.08,192,2,15.0
TXS2-01954,52.8,23.78,244,3,8.61
TXS2-01955,31.57,23.23,67,2,2.2
TXS2-01956,74.4,14.27,283,5,2.6
TXS2-01957,45.11,14.82,7,3,19.83
TXS2-01958,39.63,23.2,228,3,22.13
TXS2-01959,81.65,20.36,280,2,9.44
TXS2-01960,39.71,23.25,737,2,134.06
TXS2-01961,11.82,21.78,55,2,2.05
TXS2-01962,81.62,21.66,197,1,29.96
TXS2-01963,152.85,11.48,416,6,1.46
TXS2-01964,53.04,8.22,174,5,6.86
TXS2-01965,109.11,17.08,127,4,36.84
TXS2-01966,45.78,16.98,315,1,23.35
TXS2-01967,243.63,19.07,20,5,2.16
TXS2-01968,39.96,14.18,418,9,2.52
TXS2-01969,37.59,18.22,235,3,6.52
TXS2-01970,54.35,18.97,44,3,5.83
TXS2-01971,165.71,19.94,320,6,1.83
TXS2-01972,24.11,12.4,168,4,10.29
TXS2-01973,86.56,20.71,386,4,3.77
TXS2-01974,39.74,22.33,76,6,0.47
TXS2-01975,84.99,11.29,430,5,7.1
TXS2-01976,45.18,22.46,279,4,5.13
TXS2-01977,20.75,11.84,974,5,0.47
TXS2-01978,7.91,15.36,943,1,3.86
TXS2-01979,105.51,23.57,2,4,3.52
TXS2-01980,50.52,16.3,194,9,70.57
TXS2-01981,122.49,15.46,2,2,8.5
TXS2-01982,197.55,14.63,237,2,1.29
TXS2-01983,38.55,16.36,311,2,3.68
TXS2-01984,18.21,12.33,235,5,2.69
TXS2-01985,46.44,14.1,138,2,1.89
TXS2-01986,46.81,11.73,2,2,35.86
TXS2-01987,25.56,18.26,152,10,15.92
TXS2-01988,26.42,15.63,98,3,16.22
TXS2-01989,54.95,12.63,785,3,72.02
TXS2-01990,33.74,20.29,63,4,17.05
TXS2-01991,37.88,14.23,40,4,5.3
TXS2-01992,112.66,21.19,253,1,27.44
TXS2-01993,130.73,15.65,36,4,16.72
TXS2-01994,17.13,19.58,236,3,10.47
TXS2-01995,61.19,20.45,32,4,3.48
TXS2-01996,199.41,23.17,414,2,2.19
TXS2-01997,67.0,17.71,342,2,0.29
TXS2-01998,27.98,18.82,20,4,3.86
TXS2-01999,54.84,20.23,32,5,1.92
TXS2-02000,177.99,22.05,150,6,3.87
TXS2-02001,20.09,14.06,175,1,21.25
TXS2-02002,108.37,15.41,424,1,14.61
TXS2-02003,49.95,18.94,15,7,6.15
TXS2-02004,143.85,13.42,245,2,4.69
TXS2-02005,32.87,18.85,42,7,7.25
TXS2-02006,93.36,14.89,65,4,11.66
TXS2-02007,62.99,13.2,333,3,1.44
TXS2-02008,72.16,9.81,422,4,19.16
TXS2-02009,26.34,5.68,210,3,4.37
TXS2-02010,19.44,9.25,497,3,4.02
TXS2-02011,33.61,20.37,87,2,4.1
TXS2-02012,70.98,16.5,133,6,6.47
TXS2-02013,129.08,8.88,45,3,9.68
TXS2-02014,76.08,11.99,252,5,1.42
TXS2-02015,101.06,15.36,158,1,2.2
TXS2-02016,74.71,17.06,68,5,13.92
TXS2-02017,26.92,19.97,21,4,5.4
TXS2-02018,40.23,13.57,43,3,4.85
TXS2-02019,350.28,20.48,103,5,34.59
TXS2-02020,98.76,16.02,101,4,0.68
TXS2-02021,24.79,15.87,289,6,7.72
TXS2-02022,29.7,20.82,289,4,8.88
TXS2-02023,133.98,12.03,56,4,2.83
TXS2-02024,353.47,19.25,320,2,3.64
TXS2-02025,19.77,13.11,229,3,1.19
TXS2-02026,209.62,17.67,343,4,1.84
TXS2-02027,44.55,0.32,56,6,92.7
TXS2-02028,42.46,19.32,105,4,7.91
TXS2-02029,68.38,21.39,147,2,0.22
TXS2-02030,54.43,12.28,24,3,3.42
TXS2-02031,347.51,20.49,188,2,9.87
TXS2-02032,79.65,12.98,12,6,4.64
TXS2-02033,35.68,20.38,46,3,25.64
TXS2-02034,140.16,20.47,170,2,8.5
TXS2-02035,386.41,17.17,67,4,8.6
TXS2-02036,110.38,20.25,33,4,0.66
TXS2-02037,119.96,21.1,544,4,19.16
TXS2-02038,113.97,17.04,240,2,5.72
TXS2-02039,94.48,9.99,458,5,0.94
TXS2-02040,25.58,6.11,23,4,22.43
TXS2-02041,52.02,15.96,1,3,6.36
TXS2-02042,14.09,18.72,619,1,20.83
TXS2-02043,66.44,20.5,31,3,4.17
TXS2-02044,44.37,20.4,156,3,4.32
TXS2-02045,118.67,21.43,462,3,13.68
TXS2-02046,56.68,18.13,610,4,4.14
TXS2-02047,44.49,17.17,512,2,1.89
TXS2-02048,100.01,21.51,1132,3,20.8
TXS2-02049,106.59,12.12,1,3,13.99
TXS2-02050,44.57,11.47,53,3,11.78
TXS2-02051,35.61,18.36,75,4,2.42
TXS2-02052,86.73,14.19,490,4,5.1
TXS2-02053,102.57,22.63,9,3,1.06
TXS2-02054,32.9,19.47,469,4,2.94
TXS2-02055,25.36,20.17,474,4,2.03
TXS2-02056,92.41,17.33,295,3,20.35
TXS2-02057,43.69,11.79,157,4,10.29
TXS2-02058,160.75,17.02,359,3,1.83
TXS2-02059,114.55,12.25,117,3,5.4
TXS2-02060,82.9,22.15,1,4,1.51
TXS2-02061,81.7,9.44,9,3,2.99
TXS2-02062,138.66,14.6,323,3,3.41
TXS2-02063,72.45,12.81,408,2,3.89
TXS2-02064,124.35,14.01,227,2,156.78
TXS2-02065,349.86,13.89,195,6,3.56
TXS2-02066,215.09,13.08,233,3,4.41
TXS2-02067,95.12,22.79,139,2,20.36
TXS2-02068,28.98,19.66,127,5,2.9
TXS2-02069,56.18,19.11,295,4,14.68
TXS2-02070,59.13,21.74,105,4,0.85
TXS2-02071,86.54,15.26,15,4,0.54
TXS2-02072,220.7,18.22,308,2,6.75
TXS2-02073,443.94,22.82,82,6,11.84
TXS2-02074,25.76,15.28,58,2,1.1
TXS2-02075,252.29,8.92,425,9,7.87
TXS2-02076,71.22,15.37,368,5,2.53
TXS2-02077,190.31,15.22,374,3,5.57
TXS2-02078,68.86,20.32,380,3,5.63
TXS2-02079,115.92,18.96,37,4,1.89
TXS2-02080,93.4,10.9,297,6,63.34
TXS2-02081,59.6,9.87,336,3,2.18
TXS2-02082,16.8,19.92,3,3,1.56
TXS2-02083,71.3,17.32,270,5,1.13
TXS2-02084,26.82,21.78,50,4,11.54
TXS2-02085,18.08,16.36,18,1,0.7
TXS2-02086,22.64,19.54,379,4,1.97
TXS2-02087,97.63,12.99,165,4,8.27
TXS2-02088,50.52,14.61,361,5,6.94
TXS2-02089,43.31,21.11,93,5,5.27
TXS2-02090,78.75,13.75,194,2,9.06
TXS2-02091,88.79,21.14,107,1,8.96
TXS2-02092,72.42,15.58,941,5,1.02
TXS2-02093,95.53,11.83,10,4,5.32
TXS2-02094,277.33,12.77,96,4,13.93
TXS2-02095,58.94,14.77,65,4,3.69
TXS2-02096,18.49,18.85,110,4,0.63
TXS2-02097,59.31,17.08,176,1,10.83
TXS2-02098,32.17,7.89,464,3,1.29
TXS2-02099,69.45,14.03,282,5,8.58
TXS2-02100,25.92,8.0,251,3,6.15
TXS2-02101,95.77,19.23,372,5,2.61
TXS2-02102,201.46,21.94,2,2,3.6
TXS2-02103,115.81,15.57,353,2,5.16
TXS2-02104,26.15,15.33,101,3,3.58
TXS2-02105,60.33,9.3,82,4,1.92
TXS2-02106,41.94,22.27,185,2,21.19
TXS2-02107,132.24,23.73,183,3,3.96
TXS2-02108,75.8,20.33,24,1,1.48
TXS2-02109,244.13,15.62,277,4,5.95
TXS2-02110,130.02,21.46,1,3,9.95
TXS2-02111,47.09,19.72,59,3,0.81
TXS2-02112,33.13,21.65,56,5,4.17
TXS2-02113,58.37,20.8,38,3,1.23
TXS2-02114,200.58,10.94,529,3,5.44
TXS2-02115,125.29,18.0,309,3,0.69
TXS2-02116,81.74,14.81,6,2,5.03
TXS2-02117,10.74,16.8,41,3,16.87
TXS2-02118,173.9,15.37,694,4,2.05
TXS2-02119,43.03,18.79,533,3,19.97
TXS2-02120,34.5,17.06,295,3,6.19
TXS2-02121,46.31,20.14,290,5,12.72
TXS2-02122,27.61,22.63,20,2,10.79
TXS2-02123,112.65,18.74,67,7,8.77
TXS2-02124,54.17,11.69,134,4,0.46
TXS2-02125,163.53,23.17,57,3,0.9
TXS2-02126,90.42,20.24,17,6,3.01
TXS2-02127,37.68,18.73,51,3,24.29
TXS2-02128,16.5,12.45,156,2,7.14
TXS2-02129,114.47,12.19,61,1,50.12
TXS2-02130,118.77,22.12,282,4,4.16
TXS2-02131,46.19,18.29,161,4,17.42
TXS2-02132,143.17,18.81,68,3,3.18
TXS2-02133,56.46,23.38,17,2,3.52
TXS2-02134,114.9,15.22,375,2,4.1
TXS2-02135,111.91,13.16,213,4,4.53
TXS2-02136,65.03,20.39,74,5,13.45
TXS2-02137,40.22,18.53,126,2,2.48
TXS2-02138,38.91,0.62,334,9,47.29
TXS2-02139,190.47,14.15,420,4,7.39
TXS2-02140,49.89,13.82,128,2,11.69
TXS2-02141,19.22,21.5,60,4,29.39
TXS2-02142,67.5,12.9,143,3,11.24
TXS2-02143,15.74,15.38,24,4,7.89
TXS2-02144,73.76,20.89,602,1,36.53
TXS2-02145,78.25,12.44,21,1,7.21
TXS2-02146,88.71,6.16,307,1,1.97
TXS2-02147,43.49,16.57,81,1,7.91
TXS2-02148,36.68,21.9,440,3,9.15
TXS2-02149,14.41,12.18,1,2,1.99
TXS2-02150,9.69,13.43,197,3,8.2
TXS2-02151,138.9,21.61,401,4,13.12
TXS2-02152,56.11,14.62,71,4,5.29
TXS2-02153,55.3,13.39,35,1,6.53
TXS2-02154,52.67,21.44,81,4,20.94
TXS2-02155,50.61,18.65,377,2,9.11
TXS2-02156,52.53,21.23,125,3,13.84
TXS2-02157,38.44,14.61,41,2,10.43
TXS2-02158,37.09,9.85,756,1,6.65
TXS2-02159,50.59,10.19,65,6,6.2
TXS2-02160,84.07,21.88,316,5,6.6
TXS2-02161,28.73,14.01,25,2,5.79
TXS2-02162,30.71,10.68,76,3,2.7
TXS2-02163,41.27,10.66,198,7,16.44
TXS2-02164,45.59,14.87,432,3,1.51
TXS2-02165,20.16,15.16,414,6,4.02
TXS2-02166,71.52,0.02,86,5,17.26
TXS2-02167,21.76,16.27,479,5,4.49
TXS2-02168,27.0,14.33,33,4,9.54
TXS2-02169,65.98,20.73,146,4,8.2
TXS2-02170,27.22,15.19,139,3,2.5
TXS2-02171,65.4,16.87,580,1,18.27
TXS2-02172,17.11,9.56,445,3,3.09
TXS2-02173,139.55,20.86,78,3,0.94
TXS2-02174,104.2,11.67,122,4,11.53
TXS2-02175,126.36,17.52,23,2,30.48
TXS2-02176,31.75,9.85,259,5,4.28
TXS2-02177,41.13,23.18,5,3,11.66
TXS2-02178,53.81,13.65,312,4,1.55
TXS2-02179,28.17,8.75,75,5,20.39
TXS2-02180,98.22,21.68,598,5,2.62
TXS2-02181,72.52,12.98,507,4,57.98
TXS2-02182,8.44,14.18,56,4,4.73
TXS2-02183,21.01,22.82,377,4,3.74
TXS2-02184,172.91,20.06,5,2,3.83
TXS2-02185,50.22,14.52,46,4,5.68
TXS2-02186,215.13,21.91,218,7,9.65
TXS2-02187,8.3,13.54,55,2,8.56
TXS2-02188,57.25,13.23,229,3,3.0
TXS2-02189,90.85,18.73,115,5,8.2
TXS2-02190,45.67,22.15,101,4,3.7
TXS2-02191,70.53,16.83,95,8,0.56
TXS2-02192,33.06,21.6,422,3,18.11
TXS2-02193,87.87,10.6,76,4,4.26
TXS2-02194,5.73,21.48,13,2,13.37
TXS2-02195,270.93,15.66,280,4,42.72
TXS2-02196,26.02,22.45,30,1,2.32
TXS2-02197,194.79,9.43,65,5,2.35
TXS2-02198,173.16,16.47,11,3,25.06
TXS2-02199,25.45,15.87,399,4,2.51
TXS2-02200,31.33,17.16,337,1,1.37
TXS2-02201,16.31,21.26,41,4,4.0
TXS2-02202,55.73,22.59,85,4,3.77
TXS2-02203,134.73,17.77,185,3,2.97
TXS2-02204,46.49,10.54,106,5,8.08
TXS2-02205,85.01,23.33,512,3,9.36
TXS2-02206,104.07,14.6,476,8,3.94
TXS2-02207,63.93,15.01,796,6,9.66
TXS2-02208,94.33,18.76,314,4,14.18
TXS2-02209,54.88,12.0,106,4,4.04
TXS2-02210,43.66,19.66,186,3,0.85
TXS2-02211,111.62,8.94,67,5,7.15
TXS2-02212,50.33,14.6,2,6,15.21
TXS2-02213,72.43,14.99,593,3,6.15
TXS2-02214,104.79,6.66,36,5,2.13
TXS2-02215,86.43,13.67,179,4,31.84
TXS2-02216,62.16,15.44,147,6,2.6
TXS2-02217,60.9,18.36,174,4,15.76
TXS2-02218,23.23,14.97,140,2,3.26
TXS2-02219,36.41,21.34,420,4,3.88
TXS2-02220,64.39,15.85,361,6,9.14
TXS2-02221,9.17,23.55,117,3,8.54
TXS2-02222,203.02,10.38,128,4,1.35
TXS2-02223,168.76,13.79,63,3,5.3
TXS2-02224,22.71,12.03,236,6,6.38
TXS2-02225,25.14,18.31,448,3,0.79
TXS2-02226,85.44,16.64,178,4,11.27
TXS2-02227,180.65,21.13,261,2,3.45
TXS2-02228,58.88,14.23,349,3,15.71
TXS2-02229,31.65,17.52,357,4,1.58
TXS2-02230,172.71,15.37,64,5,55.49
TXS2-02231,25.14,23.87,527,1,0.73
TXS2-02232,59.91,16.95,222,6,3.0
TXS2-02233,116.57,20.28,11,1,5.75
TXS2-02234,50.46,20.22,75,3,6.35
TXS2-02235,44.49,13.44,212,2,0.86
TXS2-02236,58.73,12.43,480,2,1.47
TXS2-02237,18.48,11.51,144,3,14.46
TXS2-02238,153.79,20.24,42,7,0.92
TXS2-02239,97.19,0.78,31,3,19.49
TXS2-02240,54.15,14.96,816,5,10.24
TXS2-02241,62.43,14.22,251,3,6.45
TXS2-02242,27.91,23.75,512,4,35.15
TXS2-02243,147.44,14.84,172,6,3.98
TXS2-02244,109.29,21.27,97,1,1.63
TXS2-02245,120.64,21.44,240,6,8.56
TXS2-02246,53.05,16.27,58,5,32.78
TXS2-02247,172.86,18.01,1021,6,2.79
TXS2-02248,57.25,19.11,29,4,19.76
TXS2-02249,31.69,21.3,11,6,8.16
TXS2-02250,6.83,9.0,15,7,16.47
TXS2-02251,94.64,12.17,22,4,15.05
TXS2-02252,62.07,21.93,222,4,23.37
TXS2-02253,43.44,20.67,406,2,5.02
TXS2-02254,37.91,12.1,44,3,6.35
TXS2-02255,157.32,21.02,249,1,23.75
TXS2-02256,33.21,15.97,152,3,35.73
TXS2-02257,50.18,9.79,249,1,1.3
TXS2-02258,109.2,13.04,19,2,5.34
TXS2-02259,60.47,9.26,112,2,10.49
TXS2-02260,81.36,21.19,345,2,1.08
TXS2-02261,32.38,16.66,89,3,4.86
TXS2-02262,63.27,9.04,37,3,44.02
TXS2-02263,164.84,20.51,64,1,23.7
TXS2-02264,38.11,12.71,280,6,5.22
TXS2-02265,27.39,15.36,172,4,27.11
TXS2-02266,28.95,14.17,91,3,3.18
TXS2-02267,98.93,18.32,54,5,5.55
TXS2-02268,32.4,22.87,15,2,5.16
TXS2-02269,105.93,17.09,253,5,3.47
TXS2-02270,53.64,13.18,246,3,6.64
TXS2-02271,14.78,12.9,9,1,17.22
TXS2-02272,20.78,21.45,221,7,4.16
TXS2-02273,30.26,21.37,14,4,4.14
TXS2-02274,229.78,17.03,127,9,11.04
TXS2-02275,186.66,11.85,159,10,14.23
TXS2-02276,34.91,9.51,302,6,7.68
TXS2-02277,166.27,18.95,436,1,23.28
TXS2-02278,18.89,23.97,814,3,4.02
TXS2-02279,64.83,9.35,49,3,5.11
TXS2-02280,47.33,13.48,56,4,1.72
TXS2-02281,51.48,18.82,6,7,10.54
TXS2-02282,25.27,19.62,365,2,14.3
TXS2-02283,53.83,17.34,48,2,12.69
TXS2-02284,185.02,18.21,66,4,7.74
TXS2-02285,43.52,13.55,204,2,19.55
TXS2-02286,48.93,14.16,575,3,5.54
TXS2-02287,36.6,17.34,457,5,37.11
TXS2-02288,21.13,14.5,267,3,2.5
TXS2-02289,36.66,20.41,295,4,128.06
TXS2-02290,17.41,18.28,504,5,38.51
TXS2-02291,51.66,18.16,941,5,14.28
TXS2-02292,264.02,10.67,28,4,4.01
TXS2-02293,99.9,10.03,92,1,9.88
TXS2-02294,23.88,12.74,76,2,22.9
TXS2-02295,68.63,21.85,137,3,13.76
TXS2-02296,68.74,14.56,218,5,11.78
TXS2-02297,33.58,20.87,198,4,27.15
TXS2-02298,50.41,20.74,23,3,0.86
TXS2-02299,31.02,20.12,69,1,6.9
TXS2-02300,7.5,19.73,190,3,14.56
TXS2-02301,74.18,20.54,623,3,2.56
TXS2-02302,49.3,10.25,646,2,9.36
TXS2-02303,71.71,18.5,113,3,9.08
TXS2-02304,397.86,15.21,37,5,7.21
TXS2-02305,216.97,21.59,315,3,1.3
TXS2-02306,71.71,13.75,17,2,1.29
TXS2-02307,124.65,12.66,74,7,1.29
TXS2-02308,80.74,22.84,226,2,7.94
TXS2-02309,43.69,17.7,169,5,3.21
TXS2-02310,43.47,21.76,166,4,3.09
TXS2-02311,63.24,9.42,134,6,1.78
TXS2-02312,335.27,13.75,37,4,17.97
TXS2-02313,27.66,12.42,379,3,8.09
TXS2-02314,80.56,14.02,169,3,9.37
TXS2-02315,103.09,17.0,52,4,7.61
TXS2-02316,7.59,19.99,224,4,10.14
TXS2-02317,65.24,22.56,16,6,17.76
TXS2-02318,83.86,20.95,232,6,1.93
TXS2-02319,101.28,12.94,559,2,15.45
TXS2-02320,57.75,12.95,103,4,32.49
TXS2-02321,314.75,17.42,19,2,5.37
TXS2-02322,142.68,21.05,140,3,22.26
