transaction_id,montant_eur,heure,anciennete_client_j,nb_articles,distance_domicile_km
TXS3-01736,25.43,19.35,72,2,1.19
TXS3-01737,24.14,12.58,12,3,3.69
TXS3-01738,16.71,18.9,398,3,13.39
TXS3-01739,29.61,21.3,145,4,5.88
TXS3-01740,7.39,19.84,422,3,2.85
TXS3-01741,47.57,13.44,1578,3,5.5
TXS3-01742,46.14,14.02,879,4,101.21
TXS3-01743,28.62,17.89,265,2,4.79
TXS3-01744,39.31,12.88,801,2,0.61
TXS3-01745,70.18,18.73,224,1,2.47
TXS3-01746,16.29,21.33,409,1,11.13
TXS3-01747,30.4,23.08,107,1,0.77
TXS3-01748,48.21,16.8,602,3,1.72
TXS3-01749,33.02,12.23,887,1,23.93
TXS3-01750,121.37,23.25,662,3,6.57
TXS3-01751,10.22,17.94,831,2,5.79
TXS3-01752,14.33,20.93,269,4,2.93
TXS3-01753,49.68,18.01,93,4,1.96
TXS3-01754,29.77,15.22,131,3,62.73
TXS3-01755,37.1,19.48,140,3,6.78
TXS3-01756,32.45,21.6,289,5,94.76
TXS3-01757,13.03,12.74,365,2,31.34
TXS3-01758,88.92,20.69,120,2,14.29
TXS3-01759,48.47,12.83,273,3,2.18
TXS3-01760,117.48,17.26,1139,2,4.65
TXS3-01761,60.59,22.65,248,4,2.13
TXS3-01762,126.35,15.24,255,4,7.55
TXS3-01763,71.8,20.05,51,2,2.79
TXS3-01764,64.24,14.85,74,2,5.45
TXS3-01765,50.83,17.05,579,2,1.81
TXS3-01766,94.91,11.88,796,3,1.19
TXS3-01767,75.96,10.15,212,3,15.63
TXS3-01768,67.61,14.21,1239,2,1.86
TXS3-01769,37.02,14.96,829,2,2.6
TXS3-01770,12.43,10.83,118,5,5.64
TXS3-01771,40.53,15.33,433,2,13.67
TXS3-01772,14.33,14.22,123,4,7.53
TXS3-01773,58.05,12.37,151,2,0.21
TXS3-01774,57.91,10.67,674,1,10.35
TXS3-01775,8.59,16.58,270,1,0.36
TXS3-01776,51.84,14.26,126,1,14.56
TXS3-01777,28.39,22.38,144,4,1.42
TXS3-01778,30.98,15.96,247,2,2.67
TXS3-01779,48.9,20.94,425,2,3.11
TXS3-01780,35.14,11.02,370,1,10.53
TXS3-01781,43.81,11.96,429,3,8.01
TXS3-01782,52.5,14.87,72,2,3.83
TXS3-01783,30.27,12.71,47,1,4.09
TXS3-01784,26.76,18.63,353,3,3.34
TXS3-01785,34.76,16.4,290,2,19.44
TXS3-01786,19.53,21.5,407,2,8.67
TXS3-01787,59.36,19.44,370,1,2.84
TXS3-01788,15.75,13.4,516,1,3.65
TXS3-01789,23.98,13.9,659,2,8.81
TXS3-01790,15.75,10.73,105,3,2.65
TXS3-01791,25.14,14.72,117,6,1.2
TXS3-01792,34.1,13.1,50,2,3.09
TXS3-01793,66.31,20.45,188,6,15.87
TXS3-01794,78.92,13.71,814,2,46.57
TXS3-01795,27.31,10.51,89,1,35.87
TXS3-01796,24.81,19.31,80,1,2.6
TXS3-01797,22.49,18.92,307,3,0.68
TXS3-01798,25.07,16.15,57,2,11.55
TXS3-01799,23.63,16.78,435,4,1.11
TXS3-01800,9.29,16.14,308,1,6.59
TXS3-01801,32.65,17.41,164,3,4.1
TXS3-01802,17.6,11.02,838,2,24.66
TXS3-01803,22.45,22.32,552,1,1.1
TXS3-01804,13.96,11.0,747,3,43.62
TXS3-01805,38.31,16.19,1048,5,3.05
TXS3-01806,42.57,16.83,90,4,116.33
TXS3-01807,25.45,5.35,897,4,1.07
TXS3-01808,16.35,17.01,235,3,15.22
TXS3-01809,46.31,21.59,115,2,5.93
TXS3-01810,65.37,4.79,453,3,0.98
TXS3-01811,77.97,18.78,1125,3,4.36
TXS3-01812,46.93,14.9,627,5,18.48
TXS3-01813,40.04,12.47,638,4,7.89
TXS3-01814,22.78,22.5,654,3,35.27
TXS3-01815,29.74,9.84,581,1,10.07
TXS3-01816,16.94,11.04,108,2,1.6
TXS3-01817,29.23,18.55,154,2,7.32
TXS3-01818,35.44,15.26,569,3,4.33
TXS3-01819,19.7,12.71,477,3,7.91
TXS3-01820,55.08,20.61,104,4,10.71
TXS3-01821,14.53,11.57,1072,2,0.77
TXS3-01822,23.04,13.76,1092,2,1.3
TXS3-01823,26.35,19.1,857,6,8.84
TXS3-01824,54.11,8.39,285,3,30.67
TXS3-01825,14.37,22.85,85,1,10.4
TXS3-01826,20.39,15.79,264,2,8.7
TXS3-01827,40.46,14.8,1077,3,21.52
TXS3-01828,96.34,14.64,440,3,2.45
TXS3-01829,33.32,16.59,929,2,6.64
TXS3-01830,58.85,18.94,2499,4,27.71
TXS3-01831,36.67,14.84,318,2,10.38
TXS3-01832,20.71,19.85,325,2,6.29
TXS3-01833,18.51,3.21,524,2,9.12
TXS3-01834,80.61,17.99,1902,1,4.07
TXS3-01835,8.92,11.87,111,6,4.05
TXS3-01836,53.3,15.44,339,3,1.12
TXS3-01837,19.09,20.21,1613,1,2.49
TXS3-01838,23.77,10.23,578,3,56.3
TXS3-01839,7.64,14.66,241,3,379.31
TXS3-01840,158.0,16.02,584,2,2.26
TXS3-01841,19.87,8.31,448,2,3.75
TXS3-01842,54.25,18.21,21,2,3.35
TXS3-01843,27.83,19.12,1018,1,7.5
TXS3-01844,31.68,21.27,328,2,2.3
TXS3-01845,59.85,20.79,167,2,30.17
TXS3-01846,86.44,13.58,135,3,0.82
TXS3-01847,55.99,21.67,164,5,7.4
TXS3-01848,128.71,20.58,825,4,9.11
TXS3-01849,63.63,14.85,882,2,7.0
TXS3-01850,42.45,12.65,489,2,5.68
TXS3-01851,40.76,21.56,403,2,87.43
TXS3-01852,15.27,12.02,529,2,5.47
TXS3-01853,7.59,21.83,837,1,5.51
TXS3-01854,48.4,12.92,310,4,18.48
TXS3-01855,9.59,16.13,419,3,1.42
TXS3-01856,189.7,11.59,674,1,0.47
TXS3-01857,63.34,18.96,27,2,3.93
TXS3-01858,25.26,12.42,782,1,48.9
TXS3-01859,36.25,6.95,886,4,4.29
TXS3-01860,33.35,14.6,621,1,0.34
TXS3-01861,22.21,14.61,107,2,7.29
TXS3-01862,18.81,12.94,755,1,7.89
TXS3-01863,27.34,19.02,14,2,2.53
TXS3-01864,14.83,18.14,1395,2,6.83
TXS3-01865,82.37,10.82,1227,2,6.22
TXS3-01866,108.39,15.19,730,2,51.18
TXS3-01867,40.02,15.96,178,3,1.79
TXS3-01868,38.62,15.78,201,2,4.61
TXS3-01869,21.23,16.06,379,4,2.53
TXS3-01870,47.37,10.87,655,3,3.7
TXS3-01871,49.48,18.21,461,1,2.79
TXS3-01872,32.97,19.28,1121,2,10.52
TXS3-01873,21.31,11.11,520,3,41.53
TXS3-01874,41.86,12.48,111,2,14.77
TXS3-01875,55.9,18.8,489,2,2.15
TXS3-01876,48.07,21.59,129,3,2.33
TXS3-01877,28.9,11.51,760,4,15.39
TXS3-01878,29.41,10.32,190,4,8.21
TXS3-01879,124.76,18.38,175,1,29.67
TXS3-01880,168.26,12.45,77,1,1.01
TXS3-01881,22.8,18.82,37,4,2.71
TXS3-01882,12.54,14.58,186,2,9.78
TXS3-01883,19.57,22.84,90,5,8.77
TXS3-01884,24.14,13.8,69,4,9.33
TXS3-01885,40.65,9.47,472,3,1.22
TXS3-01886,7.19,9.38,133,1,1.76
TXS3-01887,53.95,13.57,28,2,7.75
TXS3-01888,124.68,18.49,750,2,1.27
TXS3-01889,33.54,15.68,106,3,3.52
TXS3-01890,81.18,11.07,1265,2,2.52
TXS3-01891,28.08,21.84,38,4,4.65
TXS3-01892,38.4,20.56,136,3,32.91
TXS3-01893,6.72,16.08,784,3,8.43
TXS3-01894,14.74,18.41,128,1,2.04
TXS3-01895,16.18,20.33,69,3,1.91
TXS3-01896,39.42,10.01,520,2,3.27
TXS3-01897,10.36,16.44,1430,7,26.12
TXS3-01898,78.9,19.76,698,4,4.55
TXS3-01899,71.65,17.03,386,2,5.62
TXS3-01900,45.32,18.58,24,3,0.85
TXS3-01901,8.02,16.15,234,1,3.65
TXS3-01902,14.51,19.84,19,3,6.1
TXS3-01903,61.96,14.76,282,3,16.61
TXS3-01904,48.82,10.15,338,3,2.12
TXS3-01905,19.75,17.8,146,1,2.24
TXS3-01906,56.55,9.25,419,3,3.3
TXS3-01907,28.77,5.18,889,4,0.18
TXS3-01908,36.24,16.45,324,2,7.26
TXS3-01909,10.44,15.93,122,3,3.84
TXS3-01910,61.05,21.99,496,4,4.68
TXS3-01911,32.73,21.14,284,5,6.43
TXS3-01912,32.08,16.03,60,3,11.95
TXS3-01913,36.54,15.75,1729,1,0.47
TXS3-01914,20.66,12.23,79,2,6.95
TXS3-01915,17.71,14.88,1360,3,1.08
TXS3-01916,54.67,18.68,595,3,1.49
TXS3-01917,12.21,11.54,679,2,18.71
TXS3-01918,62.92,11.5,793,1,0.95
TXS3-01919,69.06,14.39,2,4,103.33
TXS3-01920,62.04,18.66,225,3,6.52
TXS3-01921,91.21,18.39,224,2,1.62
TXS3-01922,42.97,13.74,1178,1,12.86
TXS3-01923,23.17,19.84,14,1,9.92
TXS3-01924,55.7,13.72,646,2,18.26
TXS3-01925,57.59,12.0,384,2,9.03
TXS3-01926,18.64,17.71,41,1,2.75
TXS3-01927,20.26,11.22,862,2,11.42
TXS3-01928,53.49,9.84,124,2,1.85
TXS3-01929,25.74,17.98,136,3,11.46
TXS3-01930,63.55,23.39,78,2,1.44
TXS3-01931,49.55,14.17,483,3,2.0
TXS3-01932,97.5,18.02,698,1,11.98
TXS3-01933,17.26,23.13,358,3,12.0
TXS3-01934,32.98,14.18,1493,1,2.47
TXS3-01935,47.25,5.59,638,4,2.05
TXS3-01936,22.7,17.4,658,3,1.57
TXS3-01937,8.64,0.0,99,3,9.48
TXS3-01938,35.41,20.64,456,2,9.69
TXS3-01939,20.35,15.02,690,2,107.06
TXS3-01940,64.54,19.67,811,5,8.47
TXS3-01941,93.08,21.0,168,4,2.89
TXS3-01942,15.9,22.06,902,2,0.94
TXS3-01943,18.42,15.94,181,3,7.01
TXS3-01944,53.55,14.19,131,4,4.43
TXS3-01945,58.25,19.38,280,4,12.91
TXS3-01946,38.43,17.68,542,2,30.01
TXS3-01947,50.27,16.79,7,3,20.68
TXS3-01948,41.65,15.74,269,2,2.17
TXS3-01949,20.35,9.77,241,3,2.85
TXS3-01950,23.58,13.7,348,3,58.98
TXS3-01951,41.91,13.9,109,2,0.59
TXS3-01952,92.15,13.95,393,2,13.43
TXS3-01953,32.97,15.66,295,4,6.28
TXS3-01954,21.6,20.27,1087,2,5.46
TXS3-01955,19.75,15.72,37,2,6.18
TXS3-01956,17.29,17.64,220,3,1.71
TXS3-01957,49.66,12.56,46,1,2.0
TXS3-01958,58.4,14.04,546,1,3.19
TXS3-01959,11.25,15.59,580,2,5.41
TXS3-01960,47.15,9.91,222,4,1.33
TXS3-01961,56.52,20.02,162,1,15.04
TXS3-01962,30.27,16.55,179,3,4.56
TXS3-01963,24.91,12.02,358,3,8.16
TXS3-01964,50.0,13.81,877,1,2.01
TXS3-01965,43.7,11.64,1772,2,16.06
TXS3-01966,15.67,20.71,832,4,1.77
TXS3-01967,15.78,18.26,11,2,11.95
TXS3-01968,70.84,14.28,119,5,25.7
TXS3-01969,37.09,15.0,292,6,2.49
TXS3-01970,11.72,14.0,497,3,0.92
TXS3-01971,52.18,3.28,30,3,7.03
TXS3-01972,14.83,10.46,97,1,2.27
TXS3-01973,20.91,15.18,296,1,2.85
TXS3-01974,42.51,18.6,1050,4,3.53
TXS3-01975,34.39,23.01,363,2,7.08
TXS3-01976,13.73,15.72,166,2,2.14
TXS3-01977,68.57,12.83,591,1,9.39
TXS3-01978,86.78,9.6,70,5,17.87
TXS3-01979,20.03,9.21,99,3,4.46
TXS3-01980,58.29,21.07,1042,2,0.81
TXS3-01981,110.56,22.97,1030,2,6.69
TXS3-01982,39.8,19.23,190,1,1.63
TXS3-01983,39.2,17.59,355,3,19.41
TXS3-01984,54.56,20.81,130,3,12.22
TXS3-01985,9.76,23.54,822,3,8.2
TXS3-01986,13.57,12.07,8,3,44.69
TXS3-01987,32.58,20.68,809,1,5.1
TXS3-01988,62.85,23.18,87,2,9.82
TXS3-01989,36.01,21.18,281,3,4.51
TXS3-01990,20.33,17.63,513,2,6.25
TXS3-01991,35.73,12.66,225,4,2.53
TXS3-01992,20.25,20.14,15,5,7.76
TXS3-01993,106.24,19.47,63,3,7.84
TXS3-01994,23.15,14.98,91,1,2.8
TXS3-01995,64.67,19.44,396,1,4.7
TXS3-01996,47.52,14.86,150,2,48.12
TXS3-01997,18.82,20.5,546,4,11.61
TXS3-01998,70.96,13.15,579,4,18.76
TXS3-01999,79.08,19.85,152,4,4.69
TXS3-02000,73.87,14.97,1108,2,9.85
TXS3-02001,37.88,0.04,1164,1,6.61
TXS3-02002,47.12,15.37,543,2,3.86
TXS3-02003,42.47,18.75,68,4,4.11
TXS3-02004,67.54,20.27,288,3,12.7
TXS3-02005,93.56,14.76,208,1,5.54
TXS3-02006,13.66,19.63,268,3,1.8
TXS3-02007,19.26,1.22,623,3,6.62
TXS3-02008,16.92,8.31,47,3,45.78
TXS3-02009,36.61,20.79,78,2,0.39
TXS3-02010,23.89,20.5,362,3,55.32
TXS3-02011,18.81,17.12,489,2,0.49
TXS3-02012,49.82,13.34,1409,2,7.51
TXS3-02013,113.55,13.77,79,4,22.49
TXS3-02014,30.84,10.29,154,3,9.6
TXS3-02015,12.89,20.08,122,1,3.49
TXS3-02016,65.95,14.24,302,2,1.45
TXS3-02017,23.41,22.74,338,4,3.45
TXS3-02018,8.96,14.45,944,4,1.72
TXS3-02019,37.7,21.79,1394,3,2.67
TXS3-02020,52.06,22.2,210,1,2.75
TXS3-02021,146.29,16.53,386,3,5.85
TXS3-02022,16.54,7.89,1095,2,10.38
TXS3-02023,27.72,21.88,472,1,3.5
TXS3-02024,73.93,13.42,1021,2,1.67
TXS3-02025,22.18,21.65,376,2,13.72
TXS3-02026,45.19,19.04,411,2,1.57
TXS3-02027,44.48,13.68,780,2,11.87
TXS3-02028,38.04,10.14,348,4,3.59
TXS3-02029,54.96,17.61,42,2,13.11
TXS3-02030,41.11,23.86,451,3,20.35
TXS3-02031,63.95,16.8,471,3,0.76
TXS3-02032,51.47,13.24,7,2,6.45
TXS3-02033,15.85,18.63,241,1,7.48
TXS3-02034,42.82,8.36,1227,4,9.95
TXS3-02035,43.22,17.8,207,2,1.26
TXS3-02036,63.02,15.57,463,4,5.3
TXS3-02037,30.64,9.5,246,4,42.81
TXS3-02038,46.83,14.38,274,2,7.77
TXS3-02039,12.8,15.08,165,5,7.64
TXS3-02040,11.66,13.93,210,3,5.56
TXS3-02041,5.34,19.19,158,2,6.86
TXS3-02042,12.3,18.09,408,3,10.02
TXS3-02043,28.26,16.91,7,1,1.26
TXS3-02044,24.04,15.81,250,3,13.54
TXS3-02045,45.41,11.85,254,2,2.17
TXS3-02046,9.19,18.0,40,1,5.91
TXS3-02047,47.23,17.05,149,1,6.25
TXS3-02048,53.99,12.07,154,4,1.38
TXS3-02049,76.97,20.03,128,2,0.68
TXS3-02050,21.88,16.12,937,3,20.0
TXS3-02051,22.64,18.27,779,1,1.95
TXS3-02052,8.51,13.11,243,3,7.85
TXS3-02053,16.14,19.68,476,1,5.51
TXS3-02054,34.38,11.85,115,2,4.03
TXS3-02055,30.0,9.88,418,2,54.97
TXS3-02056,40.33,19.23,335,2,2.36
TXS3-02057,255.73,11.34,607,2,5.39
TXS3-02058,43.28,15.12,384,7,7.5
TXS3-02059,166.16,9.7,265,2,5.73
TXS3-02060,44.72,23.08,150,3,6.86
TXS3-02061,46.83,16.29,434,4,21.41
TXS3-02062,30.74,18.85,71,3,2.73
TXS3-02063,86.6,15.87,428,3,3.74
TXS3-02064,59.45,20.64,395,1,42.84
TXS3-02065,22.86,20.41,347,2,6.44
TXS3-02066,18.57,19.16,383,5,9.16
TXS3-02067,111.17,13.57,72,3,7.03
TXS3-02068,12.61,21.74,292,3,11.23
TXS3-02069,25.48,20.58,120,3,0.88
TXS3-02070,26.28,23.3,1449,2,14.39
TXS3-02071,73.32,8.34,613,1,0.74
TXS3-02072,19.96,14.84,147,5,11.21
TXS3-02073,38.68,14.17,1123,3,3.46
TXS3-02074,37.52,9.98,366,4,16.5
TXS3-02075,48.3,13.77,627,1,9.28
TXS3-02076,17.48,12.22,242,2,7.1
TXS3-02077,160.9,13.77,82,1,6.37
TXS3-02078,35.59,20.91,759,4,21.5
TXS3-02079,23.31,20.33,3,2,2.19
TXS3-02080,158.49,10.69,1347,4,4.3
TXS3-02081,80.28,20.05,1816,1,6.66
TXS3-02082,28.43,12.18,309,3,13.17
TXS3-02083,31.77,16.75,802,3,9.48
TXS3-02084,9.46,7.23,168,2,2.63
TXS3-02085,41.45,6.56,307,2,1.2
TXS3-02086,16.89,20.26,982,3,1.07
TXS3-02087,65.04,13.1,365,2,4.83
TXS3-02088,48.31,18.81,560,2,11.03
TXS3-02089,37.72,9.84,318,5,4.31
TXS3-02090,15.71,22.7,1001,3,23.13
TXS3-02091,25.56,16.13,176,2,19.04
TXS3-02092,40.4,11.3,341,4,4.38
TXS3-02093,101.46,17.97,157,3,2.2
TXS3-02094,115.24,12.02,684,5,2.72
TXS3-02095,20.58,14.96,993,1,6.92
TXS3-02096,78.34,22.44,167,2,3.77
TXS3-02097,55.12,12.81,1399,1,14.65
TXS3-02098,53.98,21.53,989,3,8.38
TXS3-02099,32.52,19.27,766,2,4.68
TXS3-02100,39.97,11.16,417,1,7.24
TXS3-02101,47.98,18.78,36,1,31.7
TXS3-02102,30.53,14.19,591,2,4.45
TXS3-02103,41.82,23.59,93,3,3.0
TXS3-02104,42.48,14.49,205,2,5.25
TXS3-02105,10.18,20.48,127,3,0.76
TXS3-02106,32.27,15.51,868,2,36.91
TXS3-02107,28.14,13.33,1013,2,1.22
TXS3-02108,85.86,17.46,1068,5,1.32
TXS3-02109,29.63,16.92,163,3,2.07
TXS3-02110,16.38,11.82,773,1,1.2
TXS3-02111,42.58,17.94,201,2,8.47
TXS3-02112,27.31,13.44,38,2,2.59
TXS3-02113,6.74,11.55,59,2,2.88
TXS3-02114,61.59,8.77,111,3,77.33
TXS3-02115,36.82,9.91,322,2,26.24
TXS3-02116,22.02,21.56,120,1,1.86
TXS3-02117,27.78,17.7,240,2,1.73
TXS3-02118,95.98,18.38,1276,3,9.32
TXS3-02119,88.83,18.25,450,2,3.3
TXS3-02120,56.13,19.36,26,1,18.14
TXS3-02121,39.03,18.56,478,4,23.49
TXS3-02122,22.54,12.89,1889,2,43.33
TXS3-02123,71.07,11.57,185,1,2.67
TXS3-02124,123.16,12.12,756,3,1.03
TXS3-02125,100.38,18.58,111,5,5.89
TXS3-02126,18.26,23.58,207,2,12.07
TXS3-02127,39.95,13.65,508,3,6.48
TXS3-02128,10.3,10.36,110,3,25.08
TXS3-02129,8.06,20.62,698,1,1.39
TXS3-02130,35.08,14.21,373,1,11.7
TXS3-02131,95.21,10.14,1202,1,63.1
TXS3-02132,35.86,12.09,75,3,3.43
TXS3-02133,142.31,16.42,36,2,4.88
TXS3-02134,55.82,18.7,266,4,5.29
TXS3-02135,15.0,19.42,123,3,13.19
TXS3-02136,21.9,13.51,12,2,2.02
TXS3-02137,26.43,15.6,63,1,2.76
TXS3-02138,33.99,13.76,252,2,3.27
TXS3-02139,23.2,11.54,296,2,0.59
TXS3-02140,26.56,16.09,136,1,4.55
TXS3-02141,76.2,13.35,679,6,17.64
TXS3-02142,33.9,13.39,354,2,1.79
TXS3-02143,25.34,21.99,225,2,3.67
TXS3-02144,22.77,12.03,353,1,1.65
TXS3-02145,206.69,18.51,124,5,22.55
TXS3-02146,33.56,12.1,58,3,0.93
TXS3-02147,60.78,11.76,152,3,0.76
TXS3-02148,16.53,15.64,229,2,62.37
TXS3-02149,14.61,11.65,507,3,5.95
TXS3-02150,22.39,9.62,227,3,5.82
TXS3-02151,70.72,15.04,494,1,3.2
TXS3-02152,27.62,14.54,127,2,9.69
TXS3-02153,33.68,12.48,192,1,8.85
TXS3-02154,26.09,13.17,1527,2,2.46
TXS3-02155,47.96,12.14,47,4,7.99
TXS3-02156,58.2,22.22,2406,4,4.62
TXS3-02157,106.03,18.69,154,4,0.83
TXS3-02158,64.47,13.42,2,4,2.78
TXS3-02159,19.77,15.05,198,1,1.33
TXS3-02160,90.07,22.03,110,5,3.79
TXS3-02161,19.85,13.91,355,4,2.35
TXS3-02162,33.27,22.22,215,5,1.38
TXS3-02163,55.46,19.55,332,6,13.28
TXS3-02164,45.81,15.97,112,1,3.12
TXS3-02165,64.04,19.95,267,4,4.84
TXS3-02166,35.62,19.16,49,1,1.1
TXS3-02167,28.74,7.14,833,2,2.57
TXS3-02168,34.83,14.58,88,4,3.22
TXS3-02169,29.73,10.46,152,3,22.84
TXS3-02170,37.99,10.2,86,2,5.71
TXS3-02171,123.55,17.41,866,6,8.56
TXS3-02172,20.47,22.47,1819,5,11.09
TXS3-02173,4.43,10.5,426,4,1.99
TXS3-02174,63.95,21.88,479,2,2.06
TXS3-02175,86.44,8.56,9,2,1.73
TXS3-02176,29.59,14.89,1035,1,1.23
TXS3-02177,88.92,20.25,154,3,2.53
TXS3-02178,22.19,21.63,135,3,1.75
TXS3-02179,23.58,17.13,555,2,2.28
TXS3-02180,72.93,21.03,189,3,4.27
TXS3-02181,15.46,22.4,245,1,3.63
TXS3-02182,121.36,12.44,308,2,0.59
TXS3-02183,14.32,12.67,559,1,9.62
TXS3-02184,19.94,17.1,760,2,4.43
TXS3-02185,144.72,17.82,359,1,1.1
TXS3-02186,23.83,18.62,379,3,4.87
TXS3-02187,15.96,15.63,279,3,3.13
TXS3-02188,77.57,11.83,157,6,35.13
TXS3-02189,15.53,8.97,232,3,1.55
TXS3-02190,39.81,14.13,117,3,5.64
TXS3-02191,27.99,12.3,5,2,4.64
TXS3-02192,32.44,13.32,585,3,2.35
TXS3-02193,19.09,14.83,2394,1,64.23
TXS3-02194,73.72,9.68,837,3,4.1
TXS3-02195,3.34,21.54,156,3,8.71
TXS3-02196,15.48,20.54,252,3,4.64
TXS3-02197,92.45,18.29,128,2,2.99
TXS3-02198,10.3,18.4,37,5,3.58
TXS3-02199,30.15,19.3,495,2,9.73
TXS3-02200,54.01,23.37,75,3,6.12
TXS3-02201,93.37,16.16,544,2,11.33
TXS3-02202,13.98,21.52,508,1,2.03
TXS3-02203,13.82,16.58,202,2,15.11
TXS3-02204,30.91,8.7,47,5,4.37
TXS3-02205,54.36,23.0,295,2,7.61
TXS3-02206,34.22,13.42,688,3,23.16
TXS3-02207,17.55,12.69,36,1,4.07
TXS3-02208,26.84,10.8,581,1,10.06
TXS3-02209,46.41,10.63,590,3,2.22
TXS3-02210,7.48,9.86,570,2,2.89
TXS3-02211,12.74,12.67,275,6,4.88
TXS3-02212,27.66,21.04,389,3,8.01
TXS3-02213,22.93,12.56,126,3,23.15
TXS3-02214,8.05,11.75,495,2,4.68
TXS3-02215,18.13,9.47,163,3,5.6
TXS3-02216,46.43,18.43,661,3,16.75
TXS3-02217,52.13,1.19,1549,3,5.2
TXS3-02218,30.04,15.95,171,3,38.32
TXS3-02219,28.2,20.54,144,3,3.52
TXS3-02220,11.94,16.95,171,1,7.9
TXS3-02221,4.98,13.13,302,1,1.07
TXS3-02222,21.52,13.38,445,2,0.79
TXS3-02223,42.33,14.52,187,2,3.23
TXS3-02224,98.06,23.8,22,2,4.32
TXS3-02225,14.73,14.53,285,6,5.42
TXS3-02226,116.45,6.59,161,3,19.36
TXS3-02227,17.68,11.26,181,1,10.75
TXS3-02228,28.28,11.83,234,5,9.57
TXS3-02229,104.01,13.76,489,2,3.85
TXS3-02230,19.42,12.24,61,5,2.09
TXS3-02231,19.34,10.65,190,4,4.88
TXS3-02232,78.88,12.95,1159,3,1.67
TXS3-02233,27.75,16.42,6,3,16.36
TXS3-02234,27.05,13.21,99,3,85.84
TXS3-02235,31.25,14.18,7,2,2.97
TXS3-02236,16.83,9.29,1519,3,1.84
TXS3-02237,36.56,21.3,476,3,9.11
TXS3-02238,13.18,11.57,1561,2,4.85
TXS3-02239,48.54,12.47,905,4,1.69
TXS3-02240,57.19,11.28,13,2,6.44
TXS3-02241,40.55,20.48,393,4,5.15
TXS3-02242,48.79,16.67,220,2,14.54
TXS3-02243,20.42,16.91,606,4,20.18
TXS3-02244,13.87,20.36,973,3,5.31
TXS3-02245,60.65,15.24,22,4,31.36
TXS3-02246,35.8,12.91,76,2,8.22
TXS3-02247,11.37,20.3,40,2,1.73
TXS3-02248,23.86,10.47,244,1,1.85
TXS3-02249,87.56,9.84,329,3,7.46
TXS3-02250,129.87,10.18,1194,3,2.54
TXS3-02251,10.14,12.97,78,3,2.24
TXS3-02252,162.72,11.1,313,1,5.31
TXS3-02253,91.28,16.48,445,2,7.23
TXS3-02254,63.23,0.34,337,1,4.77
TXS3-02255,65.3,17.36,499,4,0.24
TXS3-02256,6.67,16.76,409,2,1.69
TXS3-02257,81.87,12.54,3,4,1.55
TXS3-02258,57.56,13.49,450,3,4.85
TXS3-02259,101.48,20.81,1033,1,7.69
TXS3-02260,30.67,14.16,213,2,0.92
TXS3-02261,101.91,21.17,763,1,3.36
TXS3-02262,13.99,21.93,81,2,18.63
TXS3-02263,22.55,23.13,1452,1,1.97
TXS3-02264,53.73,13.39,468,2,2.68
TXS3-02265,31.68,20.99,968,2,7.85
TXS3-02266,21.62,22.3,255,1,13.8
TXS3-02267,20.55,10.94,186,6,1.08
TXS3-02268,24.81,19.42,624,4,0.88
TXS3-02269,34.92,13.01,827,6,1.92
TXS3-02270,13.72,11.74,114,1,1.43
TXS3-02271,25.7,12.37,1092,3,7.9
TXS3-02272,113.95,14.28,14,3,0.34
TXS3-02273,73.5,10.25,258,2,3.81
TXS3-02274,73.47,22.22,1,5,4.11
TXS3-02275,145.76,20.63,213,1,35.55
TXS3-02276,38.99,15.52,877,2,3.92
TXS3-02277,6.03,17.13,649,3,6.56
TXS3-02278,30.75,18.94,223,3,4.73
TXS3-02279,75.97,7.75,102,2,0.91
TXS3-02280,24.53,16.64,245,7,4.66
TXS3-02281,89.97,7.21,348,4,1.11
TXS3-02282,27.55,15.27,711,1,2.58
TXS3-02283,22.74,20.01,28,1,5.5
TXS3-02284,43.11,19.89,58,3,16.13
TXS3-02285,33.37,22.81,34,1,9.0
TXS3-02286,76.82,17.31,336,1,14.97
TXS3-02287,134.11,12.32,85,3,18.92
TXS3-02288,15.93,20.05,334,2,7.27
TXS3-02289,28.94,12.32,87,1,14.09
TXS3-02290,25.07,11.43,313,2,3.45
TXS3-02291,49.94,13.67,8,4,4.05
TXS3-02292,13.97,18.47,552,4,3.25
TXS3-02293,11.92,10.94,1076,1,10.45
TXS3-02294,99.89,10.5,1679,2,22.05
TXS3-02295,13.87,19.58,198,1,1.88
TXS3-02296,210.38,14.74,406,1,7.45
TXS3-02297,81.88,17.67,472,3,4.21
TXS3-02298,39.72,13.59,624,1,16.83
TXS3-02299,260.65,23.16,169,2,3.0
TXS3-02300,83.93,13.71,68,2,1.96
TXS3-02301,18.93,20.42,1107,2,3.16
TXS3-02302,212.42,20.79,86,2,17.52
TXS3-02303,58.04,10.46,34,4,3.38
TXS3-02304,38.81,7.94,173,2,6.08
TXS3-02305,85.9,15.46,215,4,75.82
TXS3-02306,23.11,12.8,223,1,4.18
TXS3-02307,97.97,13.71,590,3,28.71
TXS3-02308,20.84,10.59,858,3,9.03
TXS3-02309,23.82,17.84,427,3,8.94
TXS3-02310,21.38,14.36,124,7,24.72
TXS3-02311,30.53,11.16,534,3,1.16
TXS3-02312,65.36,14.41,118,6,24.02
TXS3-02313,110.71,14.54,59,2,3.7
TXS3-02314,45.72,13.44,699,1,5.93
