transaction_id,montant_eur,heure,anciennete_client_j,nb_articles,distance_domicile_km
TXS1-01737,27.01,17.15,155,1,9.47
TXS1-01738,91.61,15.06,556,4,10.41
TXS1-01739,13.5,20.45,31,3,0.87
TXS1-01740,38.48,13.24,239,2,2.45
TXS1-01741,17.12,15.55,65,1,27.28
TXS1-01742,33.21,18.29,458,4,17.42
TXS1-01743,52.09,12.4,128,2,3.51
TXS1-01744,51.55,12.03,851,1,2.08
TXS1-01745,31.17,13.68,808,4,56.04
TXS1-01746,7.39,16.18,133,2,5.39
TXS1-01747,22.11,11.88,277,1,2.62
TXS1-01748,48.08,16.03,444,4,8.25
TXS1-01749,64.37,0.66,247,2,29.38
TXS1-01750,14.6,10.66,46,4,0.7
TXS1-01751,33.22,9.56,303,3,1.88
TXS1-01752,75.78,18.97,483,2,3.71
TXS1-01753,44.57,15.42,445,1,3.46
TXS1-01754,22.92,8.3,113,5,3.18
TXS1-01755,31.21,12.46,373,4,0.55
TXS1-01756,41.59,14.41,42,1,13.82
TXS1-01757,8.49,21.08,213,5,2.07
TXS1-01758,148.53,16.99,565,1,8.09
TXS1-01759,150.94,13.32,72,5,41.88
TXS1-01760,13.82,12.58,393,2,2.61
TXS1-01761,27.83,15.05,649,1,7.38
TXS1-01762,23.73,18.21,130,3,3.06
TXS1-01763,8.92,10.71,128,1,2.28
TXS1-01764,12.07,18.91,918,1,6.93
TXS1-01765,11.72,11.6,14,1,13.97
TXS1-01766,43.16,16.9,35,3,49.87
TXS1-01767,28.4,18.54,747,3,4.63
TXS1-01768,28.77,19.26,382,1,1.57
TXS1-01769,98.96,19.95,893,1,1.86
TXS1-01770,183.77,10.14,302,3,12.23
TXS1-01771,38.14,13.41,495,4,7.47
TXS1-01772,20.4,22.18,487,3,14.93
TXS1-01773,60.8,17.48,440,4,1.95
TXS1-01774,21.98,11.62,184,1,2.9
TXS1-01775,28.66,18.58,486,2,5.04
TXS1-01776,24.5,15.76,91,3,2.86
TXS1-01777,42.25,16.08,32,1,17.86
TXS1-01778,49.63,15.7,599,3,2.75
TXS1-01779,9.38,8.54,1152,3,6.59
TXS1-01780,11.83,13.89,1181,3,10.88
TXS1-01781,60.03,15.38,576,1,0.96
TXS1-01782,13.31,11.79,47,5,4.02
TXS1-01783,33.08,21.53,43,2,7.05
TXS1-01784,96.38,12.67,294,2,4.74
TXS1-01785,41.04,17.71,234,2,9.43
TXS1-01786,34.06,23.08,729,1,3.53
TXS1-01787,31.25,13.02,158,2,3.17
TXS1-01788,27.57,9.21,346,4,2.19
TXS1-01789,10.64,19.89,386,1,10.16
TXS1-01790,12.35,20.79,1692,1,20.03
TXS1-01791,59.45,22.34,294,6,12.24
TXS1-01792,81.07,10.78,380,5,0.92
TXS1-01793,56.41,11.5,1032,4,2.0
TXS1-01794,16.06,18.99,2002,4,19.44
TXS1-01795,47.51,13.57,61,1,8.89
TXS1-01796,68.54,18.59,233,4,14.6
TXS1-01797,36.73,19.35,341,4,3.1
TXS1-01798,79.27,14.21,8,2,8.22
TXS1-01799,41.39,9.98,445,4,2.58
TXS1-01800,13.15,13.54,812,4,3.38
TXS1-01801,19.54,15.58,696,3,2.41
TXS1-01802,81.85,16.49,18,1,6.34
TXS1-01803,60.6,15.72,345,5,33.89
TXS1-01804,31.25,14.29,375,3,2.52
TXS1-01805,40.55,11.33,289,2,3.31
TXS1-01806,18.27,23.72,646,2,4.51
TXS1-01807,29.53,18.07,1261,2,1.42
TXS1-01808,75.68,12.08,100,2,3.99
TXS1-01809,10.47,12.62,335,3,1.8
TXS1-01810,8.08,18.1,283,6,11.86
TXS1-01811,60.25,15.0,542,2,3.13
TXS1-01812,40.05,12.8,267,3,14.53
TXS1-01813,51.5,13.91,845,4,1.66
TXS1-01814,20.65,2.01,259,4,0.92
TXS1-01815,13.17,8.79,477,1,9.85
TXS1-01816,41.91,17.67,203,1,6.04
TXS1-01817,140.18,13.83,449,4,1.43
TXS1-01818,154.15,0.26,174,5,4.85
TXS1-01819,66.56,17.35,47,3,5.28
TXS1-01820,20.84,20.41,214,3,4.02
TXS1-01821,43.68,19.09,120,5,8.21
TXS1-01822,10.15,13.08,36,1,3.59
TXS1-01823,54.53,20.09,395,2,3.17
TXS1-01824,13.48,11.07,424,3,10.68
TXS1-01825,54.23,10.88,184,2,67.31
TXS1-01826,18.62,13.44,901,2,3.85
TXS1-01827,25.15,19.36,124,3,3.77
TXS1-01828,75.75,11.93,682,4,1.48
TXS1-01829,114.6,19.47,442,4,1.34
TXS1-01830,30.8,16.19,28,3,5.75
TXS1-01831,46.92,14.56,151,2,9.89
TXS1-01832,34.25,13.06,266,1,4.1
TXS1-01833,165.28,21.72,166,2,4.47
TXS1-01834,14.81,12.14,622,2,1.52
TXS1-01835,22.72,14.1,190,2,10.16
TXS1-01836,62.92,18.41,80,5,3.71
TXS1-01837,77.32,22.75,937,2,28.31
TXS1-01838,16.26,12.19,115,2,2.62
TXS1-01839,129.35,7.46,240,3,6.24
TXS1-01840,34.27,14.98,348,2,1.25
TXS1-01841,54.42,16.97,358,2,6.99
TXS1-01842,39.04,10.54,213,3,2.24
TXS1-01843,21.32,18.82,132,5,63.0
TXS1-01844,92.27,20.28,377,7,8.28
TXS1-01845,18.29,21.98,1,3,3.48
TXS1-01846,36.71,7.95,1400,4,3.9
TXS1-01847,85.15,19.02,378,4,1.14
TXS1-01848,16.51,6.36,421,1,0.92
TXS1-01849,14.63,16.0,64,3,21.43
TXS1-01850,30.7,21.25,702,1,17.67
TXS1-01851,23.45,13.89,330,4,2.54
TXS1-01852,13.41,19.06,128,4,6.06
TXS1-01853,30.94,8.99,48,1,8.41
TXS1-01854,8.45,15.32,264,4,7.78
TXS1-01855,8.95,12.37,427,3,4.69
TXS1-01856,38.44,14.84,194,3,2.37
TXS1-01857,38.12,14.23,917,3,3.29
TXS1-01858,61.16,19.57,606,1,75.43
TXS1-01859,9.97,8.9,122,3,6.04
TXS1-01860,205.06,13.37,25,1,3.96
TXS1-01861,104.82,17.77,1227,1,11.46
TXS1-01862,30.94,11.0,561,2,3.67
TXS1-01863,24.11,16.96,1424,3,7.35
TXS1-01864,24.28,20.2,317,2,4.65
TXS1-01865,91.19,12.07,105,1,5.47
TXS1-01866,61.86,22.23,459,4,1.7
TXS1-01867,35.35,11.46,557,2,11.22
TXS1-01868,62.08,17.41,64,5,3.25
TXS1-01869,69.75,15.64,365,6,19.38
TXS1-01870,46.14,17.07,221,5,16.24
TXS1-01871,10.16,11.65,341,2,3.35
TXS1-01872,31.67,13.6,680,2,10.88
TXS1-01873,39.75,13.17,326,2,1.37
TXS1-01874,119.3,19.8,70,3,22.56
TXS1-01875,79.37,18.92,16,3,11.54
TXS1-01876,22.91,17.15,559,3,3.79
TXS1-01877,17.03,11.91,379,3,4.37
TXS1-01878,79.49,14.16,103,1,5.15
TXS1-01879,33.36,18.13,306,2,5.82
TXS1-01880,14.33,8.3,41,3,5.72
TXS1-01881,109.79,12.55,62,1,25.12
TXS1-01882,19.17,16.83,198,3,4.8
TXS1-01883,6.38,16.35,708,2,11.83
TXS1-01884,50.64,13.65,59,1,12.87
TXS1-01885,46.68,10.21,348,3,2.87
TXS1-01886,13.53,12.64,45,6,5.75
TXS1-01887,37.37,17.61,103,2,13.82
TXS1-01888,39.79,16.18,679,2,1.67
TXS1-01889,38.16,19.31,374,3,12.77
TXS1-01890,38.38,16.31,573,1,0.52
TXS1-01891,30.54,21.68,416,2,2.92
TXS1-01892,155.87,1.97,444,3,1.43
TXS1-01893,54.01,9.84,95,3,7.77
TXS1-01894,14.75,17.74,817,2,8.01
TXS1-01895,33.31,16.62,18,2,5.38
TXS1-01896,50.71,16.84,168,2,4.98
TXS1-01897,16.68,19.97,264,8,2.83
TXS1-01898,26.5,11.84,5,1,1.78
TXS1-01899,15.74,19.24,923,4,4.95
TXS1-01900,35.69,21.05,119,2,1.06
TXS1-01901,37.55,16.32,812,3,21.64
TXS1-01902,24.05,17.29,329,3,1.86
TXS1-01903,86.52,12.11,315,5,3.71
TXS1-01904,12.22,15.2,214,1,16.73
TXS1-01905,26.61,15.68,1136,1,7.49
TXS1-01906,31.91,22.9,861,1,12.6
TXS1-01907,64.88,12.14,27,2,3.14
TXS1-01908,65.21,21.52,1004,2,2.31
TXS1-01909,78.95,20.09,579,2,21.68
TXS1-01910,20.45,15.86,1686,3,1.43
TXS1-01911,15.96,16.07,403,1,5.85
TXS1-01912,45.82,19.16,294,2,68.6
TXS1-01913,33.67,10.88,144,2,15.53
TXS1-01914,117.05,18.05,381,2,4.36
TXS1-01915,15.91,20.7,549,3,9.88
TXS1-01916,37.81,17.3,219,2,5.69
TXS1-01917,29.74,10.83,533,2,6.33
TXS1-01918,59.76,15.03,318,3,1.93
TXS1-01919,34.76,23.24,821,2,10.76
TXS1-01920,112.69,15.61,1,3,1.86
TXS1-01921,32.24,21.33,275,4,1.06
TXS1-01922,44.12,13.07,493,4,6.25
TXS1-01923,41.62,22.34,70,4,37.91
TXS1-01924,54.63,14.11,1206,2,9.0
TXS1-01925,24.79,15.59,249,2,7.1
TXS1-01926,15.21,15.59,197,3,2.89
TXS1-01927,48.01,19.89,386,1,43.47
TXS1-01928,25.33,14.38,1000,3,6.78
TXS1-01929,18.94,16.59,487,2,29.93
TXS1-01930,34.16,12.15,131,2,1.71
TXS1-01931,94.13,15.88,941,1,1.08
TXS1-01932,24.61,22.43,435,2,3.36
TXS1-01933,75.71,14.14,341,3,7.43
TXS1-01934,166.14,19.14,841,4,0.86
TXS1-01935,22.91,19.77,37,3,57.33
TXS1-01936,72.49,13.45,111,2,6.01
TXS1-01937,14.08,11.38,66,4,5.21
TXS1-01938,37.95,21.61,100,1,0.82
TXS1-01939,126.27,12.1,127,3,1.03
TXS1-01940,83.26,8.88,105,2,6.52
TXS1-01941,24.1,20.07,1178,2,2.18
TXS1-01942,37.01,14.59,651,1,2.11
TXS1-01943,38.84,14.51,65,3,4.78
TXS1-01944,20.75,15.73,243,4,13.14
TXS1-01945,55.12,20.23,701,1,3.8
TXS1-01946,29.98,14.22,460,4,10.29
TXS1-01947,151.76,17.37,130,3,2.35
TXS1-01948,49.87,19.01,782,1,2.92
TXS1-01949,51.67,12.2,386,4,1.13
TXS1-01950,13.9,10.74,440,3,15.84
TXS1-01951,42.46,11.6,856,2,4.71
TXS1-01952,96.58,17.61,28,4,27.51
TXS1-01953,41.09,16.27,321,2,2.95
TXS1-01954,24.91,8.48,942,4,6.03
TXS1-01955,49.62,12.39,204,2,30.3
TXS1-01956,11.88,7.56,461,6,6.05
TXS1-01957,28.78,18.91,71,3,4.03
TXS1-01958,63.02,23.15,438,2,7.43
TXS1-01959,59.79,9.34,156,1,2.95
TXS1-01960,75.98,21.11,960,2,21.69
TXS1-01961,38.24,22.48,119,2,6.59
TXS1-01962,25.93,15.73,120,3,10.34
TXS1-01963,26.71,12.78,241,1,7.34
TXS1-01964,39.59,12.49,967,3,8.31
TXS1-01965,7.8,14.76,244,3,5.28
TXS1-01966,14.33,18.54,120,3,4.81
TXS1-01967,48.8,23.03,353,3,10.1
TXS1-01968,53.83,11.5,19,1,3.22
TXS1-01969,35.71,19.32,126,2,7.75
TXS1-01970,22.97,4.63,252,3,7.39
TXS1-01971,17.8,17.85,524,2,7.3
TXS1-01972,33.71,15.46,322,3,0.29
TXS1-01973,34.65,19.75,690,2,2.38
TXS1-01974,42.67,18.17,295,4,46.96
TXS1-01975,35.61,14.8,71,1,10.86
TXS1-01976,17.25,16.92,615,2,20.16
TXS1-01977,41.94,15.21,385,5,1.57
TXS1-01978,23.73,17.65,237,3,7.23
TXS1-01979,10.81,14.39,528,2,5.24
TXS1-01980,25.73,9.68,819,2,12.51
TXS1-01981,35.67,13.29,185,2,8.84
TXS1-01982,29.62,9.67,207,2,1.79
TXS1-01983,52.47,14.21,441,3,6.01
TXS1-01984,13.21,9.42,301,2,5.2
TXS1-01985,14.57,13.81,710,4,8.8
TXS1-01986,39.72,6.55,730,4,12.9
TXS1-01987,7.73,12.58,118,2,1.52
TXS1-01988,50.38,21.36,418,2,17.22
TXS1-01989,38.5,15.23,1516,3,1.37
TXS1-01990,42.08,12.9,262,1,3.55
TXS1-01991,12.04,13.5,160,2,0.59
TXS1-01992,78.08,14.42,755,4,16.32
TXS1-01993,142.79,10.21,776,3,2.05
TXS1-01994,27.74,12.43,338,2,1.92
TXS1-01995,44.0,8.74,7,4,8.42
TXS1-01996,65.68,21.11,224,4,9.28
TXS1-01997,36.34,13.47,1905,6,28.22
TXS1-01998,27.69,17.59,311,1,2.36
TXS1-01999,27.13,21.77,239,4,5.94
TXS1-02000,18.0,11.99,86,4,17.29
TXS1-02001,21.38,21.11,45,1,3.3
TXS1-02002,73.95,11.67,1260,3,3.97
TXS1-02003,44.4,12.06,6,2,254.76
TXS1-02004,12.2,19.89,453,2,3.89
TXS1-02005,46.05,14.05,1113,3,13.21
TXS1-02006,25.72,19.56,406,5,1.74
TXS1-02007,53.29,14.2,1134,3,12.34
TXS1-02008,38.14,14.62,730,4,1.16
TXS1-02009,26.42,21.54,337,4,6.29
TXS1-02010,78.33,19.46,1219,7,12.64
TXS1-02011,12.24,22.42,173,1,11.74
TXS1-02012,86.46,13.24,374,3,3.25
TXS1-02013,154.7,12.99,275,2,25.1
TXS1-02014,32.0,12.82,349,4,14.14
TXS1-02015,173.55,15.02,819,3,14.71
TXS1-02016,41.8,15.39,418,2,14.53
TXS1-02017,20.85,9.52,474,2,12.46
TXS1-02018,17.53,13.01,112,4,8.7
TXS1-02019,57.75,17.61,278,1,12.43
TXS1-02020,58.84,20.68,956,4,21.08
TXS1-02021,104.67,15.19,172,2,3.87
TXS1-02022,6.06,18.11,345,3,7.32
TXS1-02023,39.16,12.61,89,3,8.65
TXS1-02024,56.91,23.21,137,4,29.1
TXS1-02025,23.9,21.55,785,2,6.3
TXS1-02026,14.41,7.15,259,1,3.14
TXS1-02027,20.79,11.42,95,2,6.51
TXS1-02028,14.94,15.51,597,1,16.73
TXS1-02029,78.62,16.43,8,2,9.41
TXS1-02030,13.23,12.28,476,4,13.54
TXS1-02031,15.14,13.25,166,2,6.74
TXS1-02032,33.66,18.24,562,4,9.87
TXS1-02033,75.17,19.21,369,6,7.64
TXS1-02034,202.55,21.25,1022,3,18.84
TXS1-02035,13.84,19.12,864,4,4.32
TXS1-02036,68.77,13.62,496,2,7.44
TXS1-02037,47.06,14.03,465,3,2.75
TXS1-02038,52.99,15.89,4,1,4.86
TXS1-02039,17.67,21.72,678,1,14.4
TXS1-02040,21.93,9.15,1330,3,0.76
TXS1-02041,23.44,12.8,193,1,10.17
TXS1-02042,25.32,14.36,122,3,1.87
TXS1-02043,39.81,14.57,297,3,3.29
TXS1-02044,16.79,20.32,522,1,52.25
TXS1-02045,35.09,19.67,1500,2,1.03
TXS1-02046,144.99,7.01,345,3,10.17
TXS1-02047,83.62,14.9,201,1,6.16
TXS1-02048,15.69,18.44,811,4,87.23
TXS1-02049,15.78,15.59,514,1,9.13
TXS1-02050,67.08,11.76,260,3,84.8
TXS1-02051,77.9,5.98,529,2,31.31
TXS1-02052,22.98,19.4,235,2,3.01
TXS1-02053,27.43,14.73,1515,4,2.31
TXS1-02054,13.24,17.46,120,1,73.26
TXS1-02055,48.98,16.84,36,2,1.46
TXS1-02056,28.39,15.87,52,3,3.35
TXS1-02057,54.07,18.69,460,3,8.96
TXS1-02058,84.84,14.64,277,2,1.12
TXS1-02059,47.18,11.46,633,2,14.94
TXS1-02060,21.48,18.84,379,3,5.23
TXS1-02061,87.19,7.16,1280,3,10.35
TXS1-02062,21.45,17.6,385,1,20.37
TXS1-02063,48.07,17.5,325,1,0.98
TXS1-02064,129.49,21.11,118,2,8.34
TXS1-02065,60.05,10.43,77,4,21.27
TXS1-02066,16.88,19.65,1577,2,41.63
TXS1-02067,37.01,12.24,404,1,30.69
TXS1-02068,77.3,23.43,42,2,2.63
TXS1-02069,40.56,18.28,781,1,11.76
TXS1-02070,36.76,11.19,733,3,11.12
TXS1-02071,10.63,20.66,571,2,16.04
TXS1-02072,26.26,13.85,183,5,6.06
TXS1-02073,82.96,17.99,109,1,7.38
TXS1-02074,33.21,17.8,666,3,3.17
TXS1-02075,38.06,22.69,189,1,7.79
TXS1-02076,71.48,14.02,77,3,2.77
TXS1-02077,34.82,10.97,978,4,99.81
TXS1-02078,76.85,18.83,49,2,17.81
TXS1-02079,12.1,9.16,365,2,6.62
TXS1-02080,78.7,9.96,186,5,2.66
TXS1-02081,17.25,13.63,388,2,46.59
TXS1-02082,25.52,19.07,350,2,4.05
TXS1-02083,21.74,17.57,512,2,6.37
TXS1-02084,33.48,18.5,750,4,1.35
TXS1-02085,19.8,17.1,63,4,30.46
TXS1-02086,35.64,16.81,733,5,6.56
TXS1-02087,23.61,16.99,1168,1,1.72
TXS1-02088,42.15,16.8,160,2,2.11
TXS1-02089,39.09,23.81,394,3,5.81
TXS1-02090,100.58,21.07,166,2,3.0
TXS1-02091,26.86,13.9,299,3,10.74
TXS1-02092,28.98,11.6,569,2,43.48
TXS1-02093,28.8,13.81,578,3,14.18
TXS1-02094,27.0,14.1,490,3,11.04
TXS1-02095,15.69,12.65,64,1,28.7
TXS1-02096,30.21,16.56,457,2,7.35
TXS1-02097,34.43,20.05,1564,1,12.14
TXS1-02098,11.37,10.8,935,2,2.0
TXS1-02099,58.45,15.5,641,3,20.78
TXS1-02100,23.63,13.51,74,2,1.98
TXS1-02101,41.86,15.24,182,1,25.79
TXS1-02102,31.8,13.98,1196,2,5.68
TXS1-02103,34.62,9.84,305,1,15.31
TXS1-02104,15.12,16.67,1312,3,9.87
TXS1-02105,31.42,16.01,733,2,7.13
TXS1-02106,33.61,19.83,524,2,10.86
TXS1-02107,43.34,19.0,369,3,21.74
TXS1-02108,26.6,19.56,1007,3,0.95
TXS1-02109,11.91,18.94,163,3,24.45
TXS1-02110,36.86,15.81,481,4,1.82
TXS1-02111,42.15,12.96,449,1,21.34
TXS1-02112,48.84,10.39,141,1,0.95
TXS1-02113,67.6,20.69,561,5,5.17
TXS1-02114,35.44,23.98,153,3,10.11
TXS1-02115,55.16,14.05,221,2,6.9
TXS1-02116,22.71,21.94,14,1,0.27
TXS1-02117,33.96,21.42,1368,4,4.19
TXS1-02118,11.81,13.72,871,3,4.28
TXS1-02119,12.24,12.17,1532,3,22.94
TXS1-02120,8.09,16.37,303,5,15.34
TXS1-02121,34.68,16.33,159,6,6.72
TXS1-02122,23.5,13.37,209,2,0.69
TXS1-02123,26.77,14.15,660,1,3.51
TXS1-02124,24.61,15.41,21,1,2.71
TXS1-02125,10.79,14.19,459,2,4.08
TXS1-02126,121.89,11.87,1051,4,5.19
TXS1-02127,13.16,2.27,1005,3,10.03
TXS1-02128,30.42,12.42,91,1,0.6
TXS1-02129,20.4,18.96,629,2,6.03
TXS1-02130,42.92,9.87,302,3,20.07
TXS1-02131,72.06,11.31,342,5,9.43
TXS1-02132,35.4,21.84,87,2,11.81
TXS1-02133,98.47,15.36,811,6,7.83
TXS1-02134,58.19,21.07,351,2,1.07
TXS1-02135,83.43,20.07,162,3,5.17
TXS1-02136,48.31,17.87,1230,3,4.13
TXS1-02137,44.05,22.56,212,4,15.17
TXS1-02138,68.26,16.14,313,2,1.53
TXS1-02139,67.01,11.88,81,3,38.2
TXS1-02140,30.91,10.5,864,1,2.57
TXS1-02141,10.22,22.51,316,4,3.52
TXS1-02142,26.04,16.14,968,2,27.16
TXS1-02143,82.94,19.46,450,4,9.44
TXS1-02144,27.62,7.5,85,4,9.01
TXS1-02145,45.05,15.98,513,2,11.29
TXS1-02146,15.5,17.83,208,5,9.38
TXS1-02147,15.68,12.91,139,3,10.9
TXS1-02148,33.14,13.45,1503,2,4.28
TXS1-02149,8.74,20.26,619,2,3.34
TXS1-02150,35.77,22.07,1583,2,4.26
TXS1-02151,81.7,13.45,146,1,4.82
TXS1-02152,111.98,14.3,115,3,7.61
TXS1-02153,42.65,11.24,362,3,8.8
TXS1-02154,13.7,19.47,807,1,14.73
TXS1-02155,58.87,11.24,1053,2,2.96
TXS1-02156,47.17,13.93,233,6,29.05
TXS1-02157,72.95,15.8,326,3,7.05
TXS1-02158,45.97,11.79,88,4,0.6
TXS1-02159,41.13,12.89,787,2,5.53
TXS1-02160,36.82,19.36,355,2,2.89
TXS1-02161,18.89,12.04,268,2,2.09
TXS1-02162,16.67,17.17,347,4,4.11
TXS1-02163,38.71,3.45,236,1,4.4
TXS1-02164,36.75,14.57,2741,3,1.58
TXS1-02165,8.65,16.09,28,3,14.31
TXS1-02166,20.55,13.25,263,2,4.49
TXS1-02167,36.93,11.29,82,3,1.71
TXS1-02168,64.59,15.14,443,2,107.13
TXS1-02169,24.9,17.53,357,2,36.55
TXS1-02170,21.34,16.6,136,4,13.8
TXS1-02171,32.67,13.24,133,2,7.33
TXS1-02172,44.57,14.46,757,3,31.0
TXS1-02173,18.52,15.96,524,2,8.7
TXS1-02174,75.83,23.5,4,1,1.88
TXS1-02175,56.03,18.66,762,6,0.43
TXS1-02176,78.48,20.28,328,3,26.35
TXS1-02177,35.07,19.29,280,4,4.52
TXS1-02178,19.58,16.71,689,2,9.7
TXS1-02179,31.56,11.88,488,1,27.04
TXS1-02180,24.03,8.25,407,4,8.45
TXS1-02181,33.55,12.55,1516,2,4.22
TXS1-02182,11.03,18.82,77,1,8.17
TXS1-02183,90.24,16.56,264,5,3.5
TXS1-02184,42.96,10.51,512,4,10.92
TXS1-02185,22.19,21.58,494,4,39.43
TXS1-02186,42.22,14.82,161,3,0.95
TXS1-02187,20.19,20.01,525,2,0.86
TXS1-02188,50.59,22.01,380,3,10.23
TXS1-02189,40.49,13.9,71,3,2.49
TXS1-02190,59.63,8.78,175,1,18.3
TXS1-02191,79.74,14.14,177,4,33.47
TXS1-02192,33.04,16.62,846,4,4.06
TXS1-02193,38.0,14.75,449,4,2.22
TXS1-02194,55.52,11.25,433,6,11.22
TXS1-02195,34.32,18.03,1416,2,11.58
TXS1-02196,48.21,17.59,136,3,4.67
TXS1-02197,40.55,20.9,324,3,8.65
TXS1-02198,26.59,17.0,582,1,5.43
TXS1-02199,55.59,16.82,60,2,4.01
TXS1-02200,48.58,21.21,90,3,0.88
TXS1-02201,17.23,14.91,678,3,8.68
TXS1-02202,30.96,20.29,412,2,5.57
TXS1-02203,52.44,14.12,276,3,1.75
TXS1-02204,42.19,12.68,151,3,23.22
TXS1-02205,27.38,14.68,190,3,16.15
TXS1-02206,33.7,18.34,783,3,67.92
TXS1-02207,59.21,13.58,373,3,1.19
TXS1-02208,79.85,11.74,227,2,1.33
TXS1-02209,169.46,19.63,33,3,2.8
TXS1-02210,18.13,19.22,532,2,7.2
TXS1-02211,31.33,15.26,570,4,0.55
TXS1-02212,21.56,12.49,2004,3,7.79
TXS1-02213,26.6,13.76,491,2,3.1
TXS1-02214,11.57,12.28,786,3,24.41
TXS1-02215,6.86,13.33,22,2,5.15
TXS1-02216,54.26,13.05,556,3,31.09
TXS1-02217,34.41,16.47,1385,3,9.62
TXS1-02218,33.16,21.28,1437,3,6.16
TXS1-02219,39.49,21.0,50,2,5.57
TXS1-02220,14.82,12.47,378,2,9.15
TXS1-02221,11.2,8.67,787,1,1.85
TXS1-02222,22.13,20.98,72,3,3.1
TXS1-02223,30.17,17.75,482,2,8.56
TXS1-02224,40.18,13.99,132,1,8.67
TXS1-02225,15.2,11.76,437,3,10.41
TXS1-02226,67.21,19.58,536,2,41.08
TXS1-02227,58.94,14.18,65,4,5.05
TXS1-02228,57.51,11.77,2216,4,2.63
TXS1-02229,64.19,8.23,2015,3,28.69
TXS1-02230,26.24,11.1,1186,4,11.06
TXS1-02231,32.03,13.98,272,7,27.06
TXS1-02232,33.8,13.56,36,2,20.99
TXS1-02233,11.68,13.51,409,4,4.34
TXS1-02234,57.67,23.29,1408,1,29.94
TXS1-02235,64.26,11.94,732,3,10.24
TXS1-02236,56.47,19.2,170,2,2.04
TXS1-02237,94.8,16.98,280,1,3.71
TXS1-02238,42.57,18.4,337,1,7.58
TXS1-02239,37.1,12.81,148,4,6.4
TXS1-02240,111.86,23.37,148,4,0.81
TXS1-02241,13.91,15.46,1338,3,2.02
TXS1-02242,42.97,16.52,10,3,1.96
TXS1-02243,37.48,12.05,918,3,3.63
TXS1-02244,57.18,17.5,760,1,12.7
TXS1-02245,29.54,19.15,118,2,32.33
TXS1-02246,5.16,16.08,2,3,11.19
TXS1-02247,7.43,18.43,570,5,0.98
TXS1-02248,102.63,12.07,147,3,1.79
TXS1-02249,20.73,11.27,235,3,10.06
TXS1-02250,92.8,17.08,2,1,3.01
TXS1-02251,50.2,12.07,905,2,5.97
TXS1-02252,30.87,9.89,1098,1,2.37
TXS1-02253,70.98,9.15,264,3,18.81
TXS1-02254,21.76,11.11,85,1,24.98
TXS1-02255,11.86,7.31,108,4,12.37
TXS1-02256,27.22,20.21,280,1,9.92
TXS1-02257,13.33,15.14,247,3,3.73
TXS1-02258,86.27,16.02,62,4,7.44
TXS1-02259,21.3,19.56,567,2,10.07
TXS1-02260,24.89,10.08,1098,3,35.03
TXS1-02261,7.16,12.29,1063,2,3.74
TXS1-02262,60.93,14.97,614,4,2.54
TXS1-02263,44.63,14.69,1,2,7.64
TXS1-02264,53.44,16.06,240,3,39.24
TXS1-02265,50.32,12.54,752,1,5.97
TXS1-02266,33.69,20.71,249,1,7.93
TXS1-02267,33.88,20.01,768,2,3.17
TXS1-02268,162.89,16.91,94,4,8.32
TXS1-02269,42.82,5.65,866,3,3.14
TXS1-02270,36.66,13.18,259,2,4.14
TXS1-02271,19.4,18.63,138,3,4.41
TXS1-02272,33.77,13.59,1421,5,2.16
TXS1-02273,34.85,14.04,539,4,5.6
TXS1-02274,96.89,23.72,1107,3,24.56
TXS1-02275,63.06,17.74,984,2,6.33
TXS1-02276,95.15,17.08,81,1,18.07
TXS1-02277,60.58,11.8,314,2,12.88
TXS1-02278,27.81,1.08,321,4,8.05
TXS1-02279,10.93,10.56,12,1,2.49
TXS1-02280,18.34,11.68,315,1,5.33
TXS1-02281,33.5,20.09,422,2,2.92
TXS1-02282,138.71,21.66,23,2,5.92
TXS1-02283,55.85,19.51,139,1,17.97
TXS1-02284,90.42,11.03,482,3,15.66
TXS1-02285,15.74,6.42,108,4,8.39
TXS1-02286,20.62,21.46,309,5,4.13
TXS1-02287,70.67,21.66,582,2,3.29
TXS1-02288,32.98,13.48,693,2,4.96
TXS1-02289,62.19,19.74,311,3,11.0
TXS1-02290,50.17,17.15,601,2,7.44
TXS1-02291,50.63,12.35,21,2,57.21
TXS1-02292,23.8,2.11,290,2,16.77
TXS1-02293,48.01,16.45,13,3,2.76
TXS1-02294,154.06,16.46,440,3,13.57
TXS1-02295,19.5,12.97,92,5,3.16
TXS1-02296,16.33,20.42,98,2,14.34
TXS1-02297,7.8,18.87,268,4,8.69
TXS1-02298,51.1,11.17,695,2,9.09
TXS1-02299,32.12,15.96,122,3,2.33
TXS1-02300,56.76,22.39,235,2,1.82
TXS1-02301,19.53,12.99,262,2,21.33
TXS1-02302,38.16,15.73,319,2,15.29
TXS1-02303,35.98,11.5,1004,3,5.48
TXS1-02304,52.34,19.18,78,4,7.52
TXS1-02305,151.44,12.6,122,4,11.97
TXS1-02306,37.01,14.54,325,3,5.23
TXS1-02307,50.98,1.19,143,3,0.91
TXS1-02308,7.82,17.62,397,1,9.46
TXS1-02309,44.54,15.31,170,1,5.03
TXS1-02310,20.49,7.62,128,1,3.34
TXS1-02311,45.66,11.97,981,1,2.09
TXS1-02312,22.52,10.03,94,2,11.07
TXS1-02313,40.44,13.44,168,4,5.23
TXS1-02314,41.36,23.56,409,3,14.13
TXS1-02315,55.82,20.54,439,2,7.07
